playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I992242,19.0,Jordan,Dawson,25,192,86,12,LEFT,SA,2015,2017,Robe (SA)/Sturt (SANFL)/Sydney,56.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992242.png?i10c=img.resize(scale_height:0.6),09/04/1997,CD_T10,ADEL,Adelaide Crows,Crows,19.0,90.4,4.0,9.0,11.0,2.0,59.0,9.0,40.9,22.0,14.0,25.4,104.0,9.0,3.0,33.3,168.0,77.3,459.0,1924.0,355.0,269.0,3.0,14.0,10.0,62.5,7.0,10.0,73.0,110.0,0.0,0.0,0.0,0.0,71.0,40.0,122.0,77.1,64.0,50.0,349.0,3.2,131.0,6.0,2.0,11165.0,62.0,276.0,12.0,495.2,117.0,0.0,89.0,28.0,16.0,48.0,11.0,58.0,5.0,13.0,410.0,101.0,306.0,19.0,90.4,0.2,0.5,11.0,0.1,3.1,0.5,40.9,1.2,0.7,25.4,5.5,0.5,0.2,33.3,8.8,77.3,24.2,101.3,18.7,14.2,0.2,0.7,0.5,62.5,0.4,0.5,3.8,5.8,0.0,0.0,0.0,0.0,3.7,2.1,6.4,77.1,64.0,50.0,18.4,3.2,6.9,0.3,0.1,587.6,3.3,14.5,495.2,6.2,0.0,4.7,1.5,0.8,2.5,0.6,3.1,0.3,0.7,21.6,5.3,16.1
CD_I992330,6.0,Jordon,Sweet,24,205,103,41,RIGHT,SA,2018,2021,Tea Tree Gully (SA)/North Adelaide (SANFL),23.0,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992330.png?i10c=img.resize(scale_height:0.6),02/02/1998,CD_T140,WB,Western Bulldogs,Bulldogs,6.0,72.6,0.0,0.0,101.0,2.0,12.0,2.0,66.7,3.0,0.0,45.8,22.0,3.0,1.0,33.3,35.0,76.6,47.0,368.0,36.0,17.0,2.0,8.0,8.0,100.0,2.0,1.0,8.0,26.0,136.0,50.0,36.8,41.5,7.0,0.0,5.0,81.0,0.0,0.0,21.0,0.8,9.0,0.0,1.0,586.0,16.0,75.0,532.0,78.1,5.0,328.0,24.0,17.0,1.0,10.0,9.0,25.0,1.0,11.0,48.0,9.0,26.0,6.0,72.6,0.0,0.0,101.0,0.3,2.0,0.3,66.7,0.5,0.0,45.8,3.7,0.5,0.2,33.3,5.8,76.6,7.8,61.3,6.0,2.8,0.3,1.3,1.3,100.0,0.3,0.2,1.3,4.3,22.7,8.3,36.8,41.5,1.2,0.0,0.8,81.0,0.0,0.0,3.5,0.8,1.5,0.0,0.2,97.8,2.7,12.5,78.1,0.8,54.7,4.0,2.8,0.2,1.7,1.5,4.2,0.2,1.8,8.0,1.5,4.3
CD_I992351,18.0,Bailey,Williams,24,189,86,34,RIGHT,SA,2015,2016,Brighton District &amp; Old Scholars (SA)/Glenelg (SANFL),48.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992351.png?i10c=img.resize(scale_height:0.6),10/10/1997,CD_T140,WB,Western Bulldogs,Bulldogs,18.0,79.8,7.0,1.0,0.0,0.0,43.0,2.0,16.7,12.0,7.0,28.7,78.0,8.0,3.0,37.5,113.0,74.9,271.0,1052.0,203.0,101.0,4.0,16.0,10.0,31.3,4.0,5.0,55.0,110.0,0.0,0.0,0.0,0.0,45.0,14.0,70.0,62.7,4.0,4.0,161.0,1.5,70.0,3.0,2.0,4863.0,35.0,205.0,189.0,297.9,34.0,0.0,75.0,22.0,16.0,26.0,10.0,35.0,4.0,10.0,272.0,44.0,194.0,18.0,79.8,0.4,0.1,0.0,0.0,2.4,0.1,16.7,0.7,0.4,28.7,4.3,0.4,0.2,37.5,6.3,74.9,15.1,58.4,11.3,5.6,0.2,0.9,0.6,31.3,0.2,0.3,3.1,6.1,0.0,0.0,0.0,0.0,2.5,0.8,3.9,62.7,4.0,4.0,8.9,1.5,3.9,0.2,0.1,270.2,1.9,11.4,297.9,1.9,0.0,4.2,1.2,0.9,1.4,0.6,1.9,0.2,0.6,15.1,2.4,10.8
CD_I992374,16.0,Dan,Butler,26,182,81,16,RIGHT,VIC,2014,2017,Lake Wendouree (Vic)/North Ballarat U18/Richmond,67.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992374.png?i10c=img.resize(scale_height:0.6),03/06/1996,CD_T130,STK,St Kilda,Saints,16.0,80.3,8.0,6.0,0.0,2.0,36.0,0.0,0.0,0.0,2.0,39.7,60.0,14.0,4.0,28.6,66.0,62.2,156.0,859.0,97.0,51.0,28.0,14.0,14.0,51.5,14.0,17.0,45.0,52.0,0.0,0.0,0.0,0.0,31.0,3.0,16.0,49.0,0.0,0.0,104.0,2.0,31.0,5.0,2.0,2676.0,12.0,308.0,219.0,284.2,0.0,0.0,58.0,9.0,33.0,4.0,6.0,67.0,25.0,8.0,151.0,42.0,91.0,16.0,80.3,0.5,0.4,0.0,0.1,2.3,0.0,0.0,0.0,0.1,39.7,3.8,0.9,0.3,28.6,4.1,62.2,9.8,53.7,6.1,3.2,1.8,0.9,0.9,51.5,0.9,1.1,2.8,3.3,0.0,0.0,0.0,0.0,1.9,0.2,1.0,49.0,0.0,0.0,6.5,2.0,1.9,0.3,0.1,167.3,0.8,19.3,284.2,0.0,0.0,3.6,0.6,2.1,0.3,0.4,4.2,1.6,0.5,9.4,2.6,5.7
CD_I992462,8.0,Daniel,Howe,26,193,88,17,RIGHT,VIC,2014,2015,Rennie (NSW)/Xavier College (Vic)/Murray U18,31.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992462.png?i10c=img.resize(scale_height:0.6),04/12/1995,CD_T80,HAW,Hawthorn,Hawks,8.0,60.1,1.0,0.0,4.0,2.0,17.0,1.0,20.0,5.0,1.0,30.9,29.0,2.0,1.0,50.0,40.0,71.0,100.0,410.0,71.0,42.0,1.0,5.0,5.0,33.3,1.0,1.0,25.0,40.0,2.0,1.0,50.0,8.7,13.0,4.0,27.0,70.0,1.0,1.0,60.0,1.5,33.0,3.0,0.0,1617.0,17.0,75.0,300.0,221.9,7.0,23.0,17.0,8.0,3.0,13.0,4.0,13.0,1.0,6.0,94.0,22.0,65.0,8.0,60.1,0.1,0.0,4.0,0.3,2.1,0.1,20.0,0.6,0.1,30.9,3.6,0.3,0.1,50.0,5.0,71.0,12.5,51.3,8.9,5.3,0.1,0.6,0.6,33.3,0.1,0.1,3.1,5.0,0.3,0.1,50.0,8.7,1.6,0.5,3.4,70.0,1.0,1.0,7.5,1.5,4.1,0.4,0.0,202.2,2.1,9.4,221.9,0.9,2.9,2.1,1.0,0.4,1.6,0.5,1.6,0.1,0.8,11.8,2.8,8.1
CD_I992468,18.0,Rowan,Marshall,26,201,105,19,RIGHT,VIC,2016,2017,Heathmere (Vic)/North Ballarat U18/North Ballarat (VFL),10.0,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992468.png?i10c=img.resize(scale_height:0.6),24/11/1995,CD_T130,STK,St Kilda,Saints,18.0,82.3,7.0,0.0,246.0,14.0,66.0,2.0,18.2,11.0,23.0,52.7,154.0,55.0,17.0,30.9,90.0,69.3,287.0,1635.0,199.0,123.0,8.0,34.0,34.0,52.9,5.0,9.0,60.0,101.0,384.0,100.0,26.0,43.3,46.0,16.0,51.0,66.1,0.0,0.0,186.0,1.8,90.0,10.0,13.0,4127.0,44.0,227.0,79.0,391.2,17.0,887.0,86.0,49.0,17.0,28.0,42.0,57.0,10.0,56.0,292.0,61.0,138.0,18.0,82.3,0.4,0.0,246.0,0.8,3.7,0.1,18.2,0.6,1.3,52.7,8.6,3.1,0.9,30.9,5.0,69.3,15.9,90.8,11.1,6.8,0.4,1.9,1.9,52.9,0.3,0.5,3.3,5.6,21.3,5.6,26.0,43.3,2.6,0.9,2.8,66.1,0.0,0.0,10.3,1.8,5.0,0.6,0.7,229.3,2.4,12.6,391.2,0.9,49.3,4.8,2.7,0.9,1.6,2.3,3.2,0.6,3.1,16.2,3.4,7.7
CD_I992472,2.0,Oscar,McDonald,26,196,98,39,RIGHT,VIC,2014,2015,Edenhope-Apsley (Vic)/North Ballarat U18/Melbourne,53.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992472.png?i10c=img.resize(scale_height:0.6),18/03/1996,CD_T30,CARL,Carlton,Blues,2.0,72.6,0.0,0.0,0.0,0.0,4.0,2.0,28.6,7.0,1.0,41.7,10.0,0.0,0.0,0.0,6.0,70.8,24.0,99.0,17.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,61.1,0.0,0.0,18.0,3.0,10.0,0.0,0.0,261.0,9.0,9.0,632.0,23.6,4.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,24.0,5.0,14.0,2.0,72.6,0.0,0.0,0.0,0.0,2.0,1.0,28.6,3.5,0.5,41.7,5.0,0.0,0.0,0.0,3.0,70.8,12.0,49.5,8.5,5.5,0.0,0.0,1.5,0.0,0.0,0.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,61.1,0.0,0.0,9.0,3.0,5.0,0.0,0.0,130.9,4.5,4.5,23.6,2.0,0.0,2.0,1.5,0.0,3.5,0.0,0.0,0.0,0.0,12.0,2.5,7.0
CD_I992499,16.0,Kayne,Turner,26,180,71,28,RIGHT,VIC,2014,2014,Wodonga (Vic)/Murray U18,,rookieElevation,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992499.png?i10c=img.resize(scale_height:0.6),31/12/1995,CD_T100,NMFC,North Melbourne,Kangaroos,16.0,79.6,3.0,1.0,15.0,1.0,36.0,2.0,33.3,6.0,3.0,33.1,54.0,3.0,0.0,0.0,134.0,78.0,164.0,756.0,128.0,76.0,5.0,12.0,13.0,57.1,1.0,4.0,36.0,59.0,0.0,0.0,0.0,0.0,20.0,11.0,57.0,72.4,2.0,1.0,105.0,1.8,53.0,3.0,3.0,2015.0,22.0,211.0,367.0,174.6,23.0,0.0,28.0,10.0,7.0,14.0,2.0,40.0,3.0,3.0,163.0,26.0,109.0,16.0,79.6,0.2,0.1,15.0,0.1,2.3,0.1,33.3,0.4,0.2,33.1,3.4,0.2,0.0,0.0,8.4,78.0,10.3,47.3,8.0,4.8,0.3,0.8,0.8,57.1,0.1,0.3,2.3,3.7,0.0,0.0,0.0,0.0,1.3,0.7,3.6,72.4,2.0,1.0,6.6,1.8,3.3,0.2,0.2,126.0,1.4,13.2,174.6,1.4,0.0,1.8,0.6,0.4,0.9,0.1,2.5,0.2,0.2,10.2,1.6,6.8
CD_I992644,9.0,Braydon,Preuss,27,206,113,11,RIGHT,QLD,2016,2017,Surfers Paradise (Qld)/Townsville (Qld)/North Melb/Melbourne,,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992644.png?i10c=img.resize(scale_height:0.6),16/06/1995,CD_T1010,GWS,GWS Giants,Giants,9.0,67.9,7.0,0.0,153.0,6.0,40.0,1.0,25.0,4.0,19.0,69.6,80.0,13.0,5.0,38.5,47.0,60.9,115.0,796.0,70.0,39.0,4.0,21.0,20.0,22.2,5.0,2.0,30.0,39.0,303.0,101.0,33.3,59.5,37.0,14.0,25.0,51.3,0.0,0.0,76.0,1.9,37.0,2.0,0.0,2499.0,13.0,93.0,489.0,100.9,10.0,509.0,41.0,29.0,9.0,10.0,23.0,25.0,5.0,29.0,115.0,34.0,35.0,9.0,67.9,0.8,0.0,153.0,0.7,4.4,0.1,25.0,0.4,2.1,69.6,8.9,1.4,0.6,38.5,5.2,60.9,12.8,88.4,7.8,4.3,0.4,2.3,2.2,22.2,0.6,0.2,3.3,4.3,33.7,11.2,33.3,59.5,4.1,1.6,2.8,51.3,0.0,0.0,8.4,1.9,4.1,0.2,0.0,277.7,1.4,10.3,100.9,1.1,56.6,4.6,3.2,1.0,1.1,2.6,2.8,0.6,3.2,12.8,3.8,3.9
CD_I992786,7.0,Jake,Aarts,27,177,76,16,RIGHT,VIC,2018,2020,Beaconsfield (Vic)/Bendigo (VFL)/Richmond (VFL),16.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992786.png?i10c=img.resize(scale_height:0.6),08/12/1994,CD_T120,RICH,Richmond,Tigers,7.0,38.8,2.0,0.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,50.0,25.0,2.0,0.0,0.0,22.0,68.0,50.0,199.0,34.0,8.0,2.0,6.0,5.0,25.0,1.0,2.0,17.0,29.0,0.0,0.0,0.0,0.0,6.0,2.0,14.0,38.1,1.0,0.0,21.0,0.7,7.0,3.0,0.0,740.0,4.0,59.0,372.0,171.9,3.0,1.0,16.0,6.0,8.0,1.0,5.0,14.0,5.0,6.0,50.0,15.0,25.0,7.0,38.8,0.3,0.0,7.0,0.1,1.4,0.0,0.0,0.0,0.0,50.0,3.6,0.3,0.0,0.0,3.1,68.0,7.1,28.4,4.9,1.1,0.3,0.9,0.7,25.0,0.1,0.3,2.4,4.1,0.0,0.0,0.0,0.0,0.9,0.3,2.0,38.1,1.0,0.0,3.0,0.7,1.0,0.4,0.0,105.7,0.6,8.4,171.9,0.4,0.1,2.3,0.9,1.1,0.1,0.7,2.0,0.7,0.9,7.1,2.1,3.6
CD_I993107,19.0,Harry,Himmelberg,26,195,94,27,RIGHT,NSW,2015,2016,Mangoplah-CUE (NSW)/NSW-ACT U18/Eastlake (NEAFL),16.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993107.png?i10c=img.resize(scale_height:0.6),08/05/1996,CD_T1010,GWS,GWS Giants,Giants,19.0,90.5,6.0,9.0,25.0,0.0,53.0,7.0,25.0,28.0,19.0,36.1,103.0,19.0,1.0,5.3,94.0,77.9,326.0,1470.0,254.0,168.0,17.0,20.0,16.0,75.0,7.0,21.0,62.0,102.0,13.0,1.0,7.7,17.1,36.0,28.0,79.0,75.0,48.0,43.0,224.0,2.2,103.0,13.0,10.0,7660.0,60.0,211.0,88.0,377.6,78.0,76.0,76.0,19.0,28.0,47.0,4.0,46.0,14.0,4.0,285.0,77.0,182.0,19.0,90.5,0.3,0.5,25.0,0.0,2.8,0.4,25.0,1.5,1.0,36.1,5.4,1.0,0.1,5.3,4.9,77.9,17.2,77.4,13.4,8.8,0.9,1.1,0.8,75.0,0.4,1.1,3.3,5.4,0.7,0.1,7.7,17.1,1.9,1.5,4.2,75.0,48.0,43.0,11.8,2.2,5.4,0.7,0.5,403.2,3.2,11.1,377.6,4.1,4.0,4.0,1.0,1.5,2.5,0.2,2.4,0.7,0.2,15.0,4.1,9.6
CD_I993480,14.0,Dougal,Howard,26,199,94,20,RIGHT,NSW,2014,2016,Wagga Tigers (NSW)/Murray U18/Port Adelaide,56.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993480.png?i10c=img.resize(scale_height:0.6),25/03/1996,CD_T130,STK,St Kilda,Saints,14.0,93.3,0.0,0.0,0.0,0.0,30.0,12.0,34.3,35.0,6.0,30.3,43.0,0.0,0.0,0.0,49.0,84.4,167.0,684.0,141.0,105.0,0.0,16.0,13.0,0.0,1.0,0.0,22.0,40.0,0.0,0.0,0.0,0.0,15.0,23.0,59.0,82.7,29.0,24.0,127.0,3.2,66.0,0.0,0.0,3335.0,144.0,58.0,120.0,350.5,61.0,0.0,20.0,13.0,0.0,130.0,4.0,15.0,0.0,4.0,142.0,23.0,99.0,14.0,93.3,0.0,0.0,0.0,0.0,2.1,0.9,34.3,2.5,0.4,30.3,3.1,0.0,0.0,0.0,3.5,84.4,11.9,48.9,10.1,7.5,0.0,1.1,0.9,0.0,0.1,0.0,1.6,2.9,0.0,0.0,0.0,0.0,1.1,1.6,4.2,82.7,29.0,24.0,9.1,3.2,4.7,0.0,0.0,238.2,10.3,4.1,350.5,4.4,0.0,1.4,0.9,0.0,9.3,0.3,1.1,0.0,0.3,10.1,1.6,7.1
CD_I993771,15.0,Marlion,Pickett,30,184,81,50,RIGHT,WA,2019,2019,Swan Districts (WAFL)/South Fremantle (WAFL),13.0,other,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993771.png?i10c=img.resize(scale_height:0.6),06/01/1992,CD_T120,RICH,Richmond,Tigers,15.0,82.2,4.0,3.0,11.0,6.0,65.0,2.0,50.0,4.0,8.0,37.8,95.0,2.0,2.0,100.0,102.0,74.8,246.0,1007.0,184.0,104.0,4.0,22.0,19.0,60.0,4.0,6.0,65.0,100.0,0.0,0.0,0.0,0.0,54.0,23.0,71.0,71.2,0.0,0.0,146.0,1.5,68.0,5.0,2.0,5510.0,21.0,198.0,160.0,317.1,27.0,1.0,67.0,26.0,10.0,10.0,14.0,43.0,2.0,20.0,251.0,60.0,156.0,15.0,82.2,0.3,0.2,11.0,0.4,4.3,0.1,50.0,0.3,0.5,37.8,6.3,0.1,0.1,100.0,6.8,74.8,16.4,67.1,12.3,6.9,0.3,1.5,1.3,60.0,0.3,0.4,4.3,6.7,0.0,0.0,0.0,0.0,3.6,1.5,4.7,71.2,0.0,0.0,9.7,1.5,4.5,0.3,0.1,367.4,1.4,13.2,317.1,1.8,0.1,4.5,1.7,0.7,0.7,0.9,2.9,0.1,1.3,16.7,4.0,10.4
CD_I993794,19.0,Blake,Hardwick,25,182,81,15,RIGHT,VIC,2015,2016,East Doncaster (Vic)/Eastern U18,44.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993794.png?i10c=img.resize(scale_height:0.6),05/02/1997,CD_T80,HAW,Hawthorn,Hawks,19.0,87.3,0.0,2.0,0.0,0.0,30.0,6.0,23.1,26.0,5.0,30.0,74.0,0.0,0.0,0.0,168.0,82.9,304.0,1229.0,252.0,181.0,0.0,6.0,12.0,0.0,1.0,0.0,56.0,82.0,0.0,0.0,0.0,0.0,16.0,22.0,95.0,81.5,62.0,47.0,222.0,2.7,87.0,0.0,1.0,5521.0,67.0,205.0,168.0,308.8,73.0,0.0,45.0,19.0,0.0,51.0,6.0,36.0,0.0,6.0,247.0,55.0,173.0,19.0,87.3,0.0,0.1,0.0,0.0,1.6,0.3,23.1,1.4,0.3,30.0,3.9,0.0,0.0,0.0,8.8,82.9,16.0,64.7,13.3,9.5,0.0,0.3,0.6,0.0,0.1,0.0,2.9,4.3,0.0,0.0,0.0,0.0,0.8,1.2,5.0,81.5,62.0,47.0,11.7,2.7,4.6,0.0,0.1,290.6,3.5,10.8,308.8,3.8,0.0,2.4,1.0,0.0,2.7,0.3,1.9,0.0,0.3,13.0,2.9,9.1
CD_I993795,0.0,David,Cuningham,25,186,85,28,RIGHT,VIC,2015,2016,Canterbury (Vic)/Melbourne Grammar (Vic)/Oakleigh U18,23.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993795.png?i10c=img.resize(scale_height:0.6),30/03/1997,CD_T30,CARL,Carlton,Blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I993797,3.0,Tom,Wilson,25,194,86,12,RIGHT,VIC,2019,2021,East Sandringham (Vic)/Caulfield Grammar (Vic),,other,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993797.png?i10c=img.resize(scale_height:0.6),24/06/1997,CD_T40,COLL,Collingwood,Magpies,3.0,48.9,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,30.4,7.0,1.0,0.0,0.0,9.0,82.6,23.0,97.0,19.0,12.0,2.0,0.0,1.0,66.7,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,80.0,0.0,0.0,15.0,1.9,5.0,0.0,0.0,509.0,2.0,36.0,615.0,30.7,0.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,23.0,7.0,16.0,3.0,48.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.4,2.3,0.3,0.0,0.0,3.0,82.6,7.7,32.3,6.3,4.0,0.7,0.0,0.3,66.7,0.0,0.7,2.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0,0.3,80.0,0.0,0.0,5.0,1.9,1.7,0.0,0.0,169.7,0.7,12.0,30.7,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7,0.3,0.0,7.7,2.3,5.3
CD_I993799,14.0,Brayden,Fiorini,24,186,84,8,LEFT,VIC,2015,2016,Greensborough (Vic)/Northern U18,20.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993799.png?i10c=img.resize(scale_height:0.6),22/08/1997,CD_T1000,GCFC,Gold Coast Suns,Suns,14.0,64.5,3.0,0.0,79.0,11.0,37.0,0.0,0.0,0.0,1.0,37.3,82.0,2.0,0.0,0.0,124.0,59.2,228.0,933.0,135.0,83.0,8.0,4.0,5.0,33.3,3.0,3.0,62.0,73.0,0.0,0.0,0.0,0.0,46.0,2.0,33.0,53.5,0.0,0.0,155.0,2.1,48.0,2.0,3.0,4124.0,20.0,235.0,355.0,183.4,21.0,0.0,41.0,5.0,9.0,9.0,15.0,41.0,5.0,26.0,220.0,55.0,138.0,14.0,64.5,0.2,0.0,79.0,0.8,2.6,0.0,0.0,0.0,0.1,37.3,5.9,0.1,0.0,0.0,8.9,59.2,16.3,66.6,9.6,5.9,0.6,0.3,0.4,33.3,0.2,0.2,4.4,5.2,0.0,0.0,0.0,0.0,3.3,0.1,2.4,53.5,0.0,0.0,11.1,2.1,3.4,0.1,0.2,294.6,1.4,16.8,183.4,1.5,0.0,2.9,0.4,0.6,0.6,1.1,2.9,0.4,1.9,15.7,3.9,9.9
